nome;contato;responsavel;valor;data_inicio;rede_social;origem;indicado_por;setor_indicado;plano;pipeline;observacoes
Eliete Martins;34984081834;LEIDIMAR;;2026-04-06;Instagram;Pago;;;;Proposta;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: FINALIZADO AGUARDANDO A CLIENTE DECIDIR, 12/06 PASSEI MSG NOVAMENTE CLIENTE DISSE QUE VOLTYOU PARA MINAS E NÃO TEM MAIS INTERESSE NO PLANO
Tereza Picoli;64996111262;;;2026-04-06;Instagram;Pago;;;;Proposta;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO Marketing entrou em contato, aguardando a cliente responder
Messias vitória Rodrigues de Melo;64992931782;LEIDIMAR;;2026-04-08;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO CLIENTE FICOU DE DECIDIR, 12/06 PASSEI MSG NOVAMENTE
Andressa Paula Sousa Rosa e Silva;64999882751;LEIDIMAR;;2026-04-08;Instagram;Pago;;;;Proposta;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO , 12/06 PASSEI MSG NOVAMENTE AGUARDANDO RESPOSTA, CLIENTE RESPONDEU DISSE QUE TEM INTERESSE NO PLANO CRISTAL MAIS VAI ESPERAR MAIS UM POUCO PARA FAZER O PLANO. ENTRAR EM CONTATO NOVAMENTE NO MES 08/2026
Lucas Soares;6493112357;LEIDIMAR;;2026-04-10;Instagram;Pago;;;;Cancelado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: JA É CLIENTE
Weslaine Alves Pereira;3484204659;LEIDIMAR;;2026-04-11;Instagram;Pago;;;;Novos Leads;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: FINALIZADO CLIENTE MORA EM CASTELANDIA PASSEI CONTATO DA PAX SANTA HELENA
Erica;6474002484;LEIDIMAR;;2026-04-13;Instagram;Pago;;;;Proposta;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO 12/06 PASSEI MSG NOVAMENTE AGUARDANDO RESPOSTA
Adriana sena dos santos;64992439576;LEIDIMAR;;2026-04-13;Instagram;Pago;;;;Proposta;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO 12/06 PASSEI MSG NOVAMENTE AGUARDANDO RESPOSTA
Wender Batista da Silva;64993269748;LEIDIMAR;;2026-04-13;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO CLIENTE FICOU DE VERIFICAR COM A ESPOSA PORÉM NÃO DEU MAIS RETORNO. 12/06 PASSEI MSG NOVAMENTE, CLIENTE RESPONDEU DISSE QUE NÃO ESTA TENDO DINHEIRO NO MOMENTO PQ ADOECEU, MAIS PRA FRENTE ENTRA EM CONTATO.
Zelia Rodrigues;64993097589;LEIDIMAR;;2026-04-14;Instagram;Pago;;;;Proposta;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO 12/06 PASSEI MSG NOVAMENTE AGUARDANDO RESPOSTA
Rosana lima;71982307194;;;2026-04-14;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO
Maria Maciela da Silva;64992243889;;;2026-04-15;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO
Cristina Oliveira da Silva;64993028384;;;2026-04-15;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO
Valdivino Alves Carneiro;64992687176;;;2026-04-15;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO
Julia Cristiny;64992115998;;;2026-04-15;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO
ISABELLE KATRINE REZENDE;6492855778;;;2026-04-18;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO
Simone Artiagas;64993204300;;;2026-04-19;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO
Ana Rodrigues;64993297003;;;2026-04-22;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO
Juliana;6493470605;;;2026-04-22;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO
Ilvani Fischer;6492598818;;;2026-04-22;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO
Renata Montello;64992958073;;;2026-04-22;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO
Laydislaine Martins Cabral de Oliveira;6493305615;MARIA CLARA;;2026-04-23;Instagram;Pago;;;;Fechado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: FECHADO
Maria de Lourdes Ferreira da Costa;6481202502;;;2026-04-24;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO
Deivid Lacerda de carvalho;6492659465;;;2026-04-25;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO
Jordana Gabriely Dutra Borges;6481110591;Marketing;;2026-04-25;Instagram;Pago;;;;Fechado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: FECHADO
Bruna Flauzina Guimarães;6493034984;;;2026-04-25;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO
Andreia Ferreira De Sousa;6496533336;WILLYAN;;2026-04-27;Instagram;Pago;;;;Fechado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: FECHADO
Jordana Rodrigues de Souza;6492333713;;;2026-04-27;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO
Rhochielhie de Paula;6484110838;;;2026-04-27;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO
Lilian;6492675118;;;2026-04-28;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO
Daniela Santos;6492007378;;;2026-04-28;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO
Vera Lucia da Silva Souza;6493255827;;;2026-04-28;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO
Neide Gonçalves;6291556711;;;2026-04-28;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO
Retiane Santos;9892001456;;;2026-04-28;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO
Lucyjayne Dias Borges;6492872305;;;2026-04-28;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO
Paulo henrique lino dos Santos;6492954803;;;2026-04-29;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO
Gleenismar Chaves Ferreira;6492275657;;;2026-04-29;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO
Laruccy Santos Assunção Lopes;6492186210;;;2026-04-30;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO
Terezinha Inácio da Costa;6493159999;;;2026-04-30;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO
Noranei;6492860525;ELVISLANIA;;2026-05-04;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO
Ludimila Parreira da Silva;6496767317;MARIA CLARA;;2026-05-04;Instagram;Pago;;;;Fechado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: FECHADO
Venicio lima;6496144249;WILLYAN;;2026-05-05;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO
Julio Cesar;6492108159;WILLYAN;;2026-05-06;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO
Lucivaine da silva;6492483638;ELVISLANIA;;2026-05-06;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO
Júlia Ribeiro;6492629869;ELVISLANIA;;2026-05-07;Instagram;Pago;;;;Fechado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: FECHADO
Angélica Pereira Leal;6499945903;MARIA CLARA;;2026-05-07;Instagram;Pago;;;;Fechado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: FECHADO
Juliely Borges Arantes;6493326821;MARIA CLARA;;2026-05-08;Instagram;Pago;;;;Proposta;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: informou que tinha interesse porem nao me da retorno
Fernando Carlos;6499800735;WILLYAN;;2026-05-11;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO
Alessandra Tenorio;64992659290;ELVISLANIA;;2026-05-11;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO
Islene Silva Ferreira;6496037646;MARIA CLARA;;2026-05-12;Instagram;Pago;;;;Proposta;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: A MESMA INFOMOU QUE TINHA INTERESSE POREM N RESPONDE MAIS MINHAS MENSAGENS E ME BLOQUEOU
Luciana Pereira de Souza;6492735309;WILLYAN;;2026-05-14;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO
Luana Estefani;6474007773;ELVISLANIA;;2026-05-14;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO
Maria Jaqueline;6481228394;MARIA CLARA;;2026-05-14;Instagram;Pago;;;;Novos Leads;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: ENTREI EM CTT POREM ELA N ME RESPONDE
Carlos Henrique Oliveira;69996060203;WILLYAN;;2026-05-14;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO
Marcia Faria Ferreira;6499832338;ELVISLANIA;;2026-05-15;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO
Ana Maura;64992887876;MARIA CLARA;;2026-05-18;Instagram;Pago;;;;Novos Leads;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: N ME RESPONDE
Fernanda;6484203801;WILLYAN;;2026-05-18;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO
Maria das Dores;6493317351;ELVISLANIA;;2026-05-18;Instagram;Pago;;;;Fechado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: FECHADO
Laryssa Ramos;6492207406;MARIA CLARA;;2026-05-18;Instagram;Pago;;;;Novos Leads;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: me respondeu somente no primeiro dia depois nao me respondeu mais
Valdilene Silva de souza (enviar mensagem, não ligar);99991431473;WILLYAN;;2026-05-18;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO
Luciano pessoa profiro;6492638506;ELVISLANIA;;2026-05-18;Instagram;Pago;;;;Fechado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: FECHADO
Daniela Cristina Silva Pereira;6492590014;MARIA CLARA;;2026-05-19;Instagram;Pago;;;;Proposta;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: agendei um horario porem ela desmarcou e n me respondeu mais
Elimar Alves de Lima;6496429488;WILLYAN;;2026-05-20;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO
Ana Cláudia de Moraes Silva;6493305442;ELVISLANIA;;2026-05-21;Instagram;Pago;;;;Fechado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: FECHADO
Reila;64981218657;MARIA CLARA;;2026-05-21;Instagram;Pago;;;;Fechado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: FECHADO
Jannyfer;6493184645;WILLYAN;;2026-05-21;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO
Maria Abadia;64981017554;ELVISLANIA;;2026-05-21;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO
Rossana Pignata;64992265860;MARIA CLARA;;2026-05-21;Instagram;Pago;;;;Novos Leads;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: N ME RESPONDE
Michelle;64992916036;WILLYAN;;2026-05-21;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO
Maria Gusatti;64992412973;ELVISLANIA;;2026-05-21;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO
Gleice Kelly;64992534697;MARIA CLARA;;2026-05-21;Instagram;Pago;;;;Novos Leads;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: DISSE QUE IA VER COM O ESPOSO POREM NAO ME RESPONDEU MAIS E SO VIUALIZAR
Mariana Fontes;6492582371;ELVISLANIA;;2026-05-22;Instagram;Pago;;;;Novos Leads;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: Só queria informações
Maria Juscelia;6492227400;WILLYAN;;2026-05-22;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO
Aline Pereira Da Silva;64992783807;ELVISLANIA;;2026-05-25;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO
Jamiles dos santos de oliveira;6499776657;MARIA CLARA;;2026-05-26;Instagram;Pago;;;;Novos Leads;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: MARCOU PARA IR VISTAR QUANDO FUI N ME ATENDEU E NEM ME RESPONDE MAIS
Renata de Almeida Silva;6493217007;WILLYAN;;2026-05-26;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO
Wendy Sabriny de Paula Campos;64992589306;MARIA CLARA;;2026-05-26;Instagram;Pago;;;;Proposta;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: entrei em ctt disseq que tinha interesse expliquei os beneficios a mesma ficou de me da uma resposta porem nao me responde mais
Zuleide de Oliveira mas pode mim chamar de Leda;6484393564;WILLYAN;;2026-05-27;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO
Liziany Paula;64999351217;ELVISLANIA;;2026-05-27;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO
