nome;contato;responsavel;valor;data_inicio;rede_social;origem;indicado_por;setor_indicado;plano;pipeline;observacoes;source_file;source_sheet;source_group;source_row
ANA PAULA MEDEIROS;64992279545;THALYA;;2026-03-17;Indicação Colaborador;Indicação;GUSTAVO;FUNERÁRIA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;414
EURIPEDES MENDONÇA FILHO;64993305419;MARIA CLARA;;2026-03-17;Indicação Colaborador;Indicação;HENRIQUE;COBRANÇA;;Follow-Up;PEDIU PARA ENTRAR EM CONTATO NO MES DE ABRIL DIA 10, ENTREI O MESMO DISSE QUE ESTA COM PROBLEMA DE SAUDE E DEPOIS IRIA ME DA UM RETORN0 | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;415
GILVANIA SILVA FERREIRA;64992257743;WILLYAN;;2026-03-18;Indicação Colaborador;Indicação;JESSICA;BANCARIO;;Follow-Up;EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;416
MARIA LUIZA;64992872393;ELVISLÂNIA;;2026-03-18;Indicação Colaborador;Indicação;ANDRE;FUNERÁRIA;;Não responde;Cliente diz que a mãe vem no escritorio, pedi passar o numero da mãe mas não passou, mando mensagem e não responde | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;417
LEANDRO;64992326508;THALYA;;2026-03-19;Indicação Colaborador;Indicação;MARIA DAS VITORIAS;ASSISTENTE;;Não responde;ULTIMO CONTATO DIA 24/03/2026 E O CLIENTE NÃO RESPONDE MAIS | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;418
FRANCISCO;64981672929;MARIA CLARA;;2026-03-20;Indicação Colaborador;Indicação;EDUARDA;CONVENIOS;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;419
EDUARDO;64992257532;WILLYAN;;2026-03-20;Indicação Colaborador;Indicação;HENRIQUE;COBRANÇA;;Não tem interesse;O cliente, informou que não quer mais, realizar o plano, foi apresentado o mesmo pessoalmente . | ENCERRADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;420
ISABELA BATISTA;64992030095;ELVISLÂNIA;;2026-03-20;Indicação Colaborador;Indicação;ALCIENE;FUNERÁRIA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;421
VALDEIR MODESTO PAIVA;64992486453;MARIA CLARA;;2026-03-23;Indicação Colaborador;Indicação;CARLOS;FUNERÁRIA;;Follow-Up;PEDIU RETORNO NO DIA 02 ENTREI O MESMO DISSE QUE ESTAVA ESPERANDO RECEBER E DEPOIS N ME RESPONDEU MAIS | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;422
EDNA MARIA PEREIRA;64999874979;WILLYAN;;2023-03-23;Indicação Colaborador;Indicação;NATALIA OLIVEIRA;BANCARIO;;Não tem interesse;O cliente mora em outra cidade e não vai mais realizar o plano, o mesmo foi explicado pelo celular [ ligações e mensagens ] | ENCERRADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;423
KELLEN SANTOS;64984103229;ELVISLÂNIA;;2026-03-24;Indicação Colaborador;Indicação;GUSTAVO;COBRANÇA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;424
MARIA DA CONCEIÇÃO PATRIOTA;64992568013;MARIA CLARA;;2026-03-25;Indicação Colaborador;Indicação;EBIO;FUNERÁRIA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;425
ELIZANGELA ROSA;64984450149;WILLYAN;;2026-03-25;Indicação Colaborador;Indicação;ALCIENE;FUNERÁRIA;;Fechado;O cliente, achou mais viavel o preço da concorrencia e não fechou o nosso plano. | ENCERRADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;426
IRINA RIBEIRO;64999809473;ELVISLÂNIA;;2026-03-25;Indicação Colaborador;Indicação;RICARDO RAMOS;COBRANÇA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;427
ANA CRISTINA;64992277445;THALYA;;2026-03-25;Indicação Colaborador;Indicação;KELLY;MED SAUDE;;Follow-Up;EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;428
HILTON DOS SANTOS;64998226869;MARIA CLARA;;2026-03-26;Indicação Colaborador;Indicação;BEATRIZ;FUNERÁRIA;;Follow-Up;NUMERO INEXISTENTE NÃO TEM WHATSAP | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;429
SIDIANE SILVA;64992538258;WILLYAN;;2026-03-31;Indicação Colaborador;Indicação;HENRIQUE;COBRANÇA;;Não tem interesse;O cliente não responde e nem atende ligações, foi mandado diversas mensagens e efetuada ligações, mas o mesmo nunca respondeu ou deu devolutiva sobre o assunto | ENCERRADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;430
DEBORA;64992750144;ELVISLÂNIA;;2026-03-31;Indicação Colaborador;Indicação;JACKSON;COBRANÇA;;Follow-Up;Liguei mandei mnesagem ficou de fechar mais, mandei mensagem novamente, aguardando rsposta 16/04/2026 | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;431
PATRICIA SOARES RIBEIRO;64992860719;THALYA;;2026-03-31;Indicação Colaborador;Indicação;KELLY;MED SAUDE;;Follow-Up;CLIENTE ESTAVA ATRAS DE UM PLANO MEDICO E ME EXPLICOU QUE FEZ O PLANO DA HAPVIDA QUE JA E DENTISTA | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;432
JOSIMEIRE;64992992060;MARIA CLARA;;2026-04-01;Indicação Colaborador;Indicação;EUCIAS;COBRANÇA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;433
ADVONES SOUZA PORTO;64984354449;WILLYAN;;2026-04-02;Indicação Colaborador;Indicação;BEATRIZ;FUNERÁRIA;;Não tem interesse;O cliente não responde e nem atende ligações, foi mandado diversas mensagens e efetuada ligações, mas o mesmo nunca respondeu ou deu devolutiva sobre o assunto | ENCERRADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;434
ANA RITA;64992287650;ELVISLÂNIA;;2026-04-02;Indicação Colaborador;Indicação;PAULO CAXETA;COBRANÇA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;435
FERNANDA;64981220471;THALYA;;2026-04-08;Indicação Colaborador;Indicação;DIENE;FUNERÁRIA;;Follow-Up;EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;436
IVONE DIAD;64992324264;MARIA CLARA;;2026-04-08;Indicação Colaborador;Indicação;DIENE;FUNERÁRIA;;Follow-Up;N RESPONDE MSG NEM LIGAÇÃO A MENSAGEM SO VAI UM PONTO | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;437
BARBARA;64993208087;WILLYAN;;2026-04-08;Indicação Colaborador;Indicação;DIENE;FUNERÁRIA;;Não tem interesse;O cliente não quer realizar o plano, reclamou do preço, tentei negociar mas a mesma não quis | ENCERRADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;438
AMANDA CANDIDA MORAES;64999972313;ELVISLÂNIA;;2026-04-08;Indicação Colaborador;Indicação;NATHALIA;FUNERÁRIA;;Follow-Up;Fui na casa da cliente, expliquei sobre os benefícios e parte funéraria, cliente está na espera de conversar com o filho 16/4/2026 | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;439
ANTENOR FILHO;6185165757;THALYA;;2026-04-09;Indicação Colaborador;Indicação;LUIZA;RECEPÇÃO;;Follow-Up;EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;440
MARIA APARECIDA;6496524189;ELVISLÂNIA;;2026-04-09;Indicação Colaborador;Indicação;LUIZA;RECEPÇÃO;;Follow-Up;liguei para a cliente a mesama não att, liguei novamente atendeu e marcou horário para dia 17/04/2026 | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;441
MANOEL ALVES DE SOUZA;64992257743;ELVISLÂNIA;;2026-04-10;Indicação Colaborador;Indicação;JESSICA;BANCARIO;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;442
RICARDO;64992510068;ELVISLÂNIA;;2026-04-10;Indicação Colaborador;Indicação;JOSELIA;ASSISTENTE;;Apresentação/Negociação;Cliente vai fechar só em agosto 16/04/2026 | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;443
MARIA LUCIVANIA;6493268599;ELVISLÂNIA;;2026-04-10;Indicação Colaborador;Indicação;EUCIAS;COBRANÇA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;444
LEANDRO;64992223747;THALYA;;2026-04-10;Indicação Colaborador;Indicação;EDUARDA;CONVENIOS;;Follow-Up;EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;445
SIMONE;64993402734;MARIA CLARA;;2026-04-13;Indicação Colaborador;Indicação;JESSICA;BANCARIO;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;446
MARAILZA;64999683949;WILLYAN;;2026-04-13;Indicação Colaborador;Indicação;NATALIA;BANCARIO;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;447
LUCIANA;64992898815;MARIA CLARA;;2026-04-14;Indicação Colaborador;Indicação;RICARDO RAMOS;COBRANÇA;;Follow-Up;APRESENTANDO O PLANO A MESMA DISSE QUE IRA VER COM OS FILHOS ESTOU AGUARDANDO UM RETORNO | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;448
ARIANE ALICE BRITO;75998651307;ELVISLÂNIA;;2026-04-14;Indicação Colaborador;Indicação;EDUARDA;CONVENIOS;;Não responde;Mando mensaem ligo, mas não atende, tentando marcar um horário, aguardando resposta 16/04/2026 | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;449
LEANDRO;64992223747;WILLYAN;;2026-04-16;Indicação Colaborador;Indicação;EUCIAS;COBRANÇA;;Não tem interesse;O cliente não responde, ultima mensagem enviada dia 11/06/2026 perguntando se há alguma duvida referente a planos e beneficios, sigo aguardando a resposta do mesmo ! | ENCERRADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;450
ANA;64993270456;MARIA CLARA;;2026-04-16;Indicação Colaborador;Indicação;JESSICA;BANCARIO;;Follow-Up;a mesma ficou de me manda a localização para explica sobre o plano nuna mais me respondeu e nem vizualizou as msg | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;451
ALMEZINA FRANCISCA CABRAL;64996178186;ELVISLÂNIA;;2026-04-16;Indicação Colaborador;Indicação;NATALIA OLIVEIRA;BANCARIO;;Fechado;fechado;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;452
FLAVIA;64984390810;WILLYAN;;2026-04-17;Indicação Colaborador;Indicação;NAILSON;COBRANÇA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;453
NATALIA DA COSTA SILVA;64993171431;MARIA CLARA;;2026-04-17;Indicação Colaborador;Indicação;ELOENE;LOGISTICA;;Follow-Up;disse que ia me enviar os documentos porem nuna mais me respondeu | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;454
GENIR;64999850457;ELVISLÂNIA;;2026-04-22;Indicação Colaborador;Indicação;LUIZA;RECEPÇÃO;;Não responde;mando mensg o mesmo não responde, liguei mandei mansg aguardando resposta | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;455
MARCIA;64992404002;WILLYAN;;2026-04-22;Indicação Colaborador;Indicação;JESSICA;BANCARIO;;Não tem interesse;O cliente não responde, ultima mensagem enviada dia 11/06/2026 perguntando se há alguma duvida referente a planos e beneficios, sigo aguardando a resposta do mesmo ! OBS : Cliente nunca respondeu ou atendeu ligações | ENCERRADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;456
ROSIRENE SOUSA DE OLIVEIRA;64992316658;MARIA CLARA;;2026-04-22;Indicação Colaborador;Indicação;NATHALIA;FUNERÁRIA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;457
JAQUELINE;64992884164;ELVISLÂNIA;;2026-04-23;Indicação Colaborador;Indicação;BRUNO;COBRANÇA;;Fechado;fechado;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;458
ROGERIO;64992062632;WILLYAN;;2026-04-23;Indicação Colaborador;Indicação;HENRIQUE;COBRANÇA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;459
WALTER GOMES DOS SANTOS JUNIOR;64993411339;MARIA CLARA;;2026-04-23;Indicação Colaborador;Indicação;BEATRIZ;FUNERÁRIA;;Follow-Up;marcou horario porem desnarcou e me bloqueou pois nao me respondeu mais | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;460
KENIA;64992892842;WILLYAN;;2026-04-27;Indicação Colaborador;Indicação;GUSTAVO;COBRANÇA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;461
SAMUEL;64992023647;ELVISLÂNIA;;2026-04-27;Indicação Colaborador;Indicação;BRUNO;COBRANÇA;;Fechado;fechado;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;462
DINA;64981096465;MARIA CLARA;;2026-04-27;Indicação Colaborador;Indicação;NAILSON;COBRANÇA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;463
INGRED;64999977809;WILLYAN;;2026-04-27;Indicação Colaborador;Indicação;RENATA S;SUPERVISÃO;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;464
ANA PAULA CASSIANO;64992890567;ELVISLÂNIA;;2026-04-27;Indicação Colaborador;Indicação;DIENE;FUNERÁRIA;;Follow-Up;aguardando resposta, a cliente mandou documentos, porém ainda não marcou horário para pegar assinatura | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;465
ELIELSON;62992579708;MARIA CLARA;;2026-04-30;Indicação Colaborador;Indicação;PAULO CAXETA;COBRANÇA;;Follow-Up;disse que conseguiria fala comigo no sabado do mes passado porem nao me informou e nem me respondeu mais ainda em tentativa de contato | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;466
FERNANDA ARAUJO DE ALMEIDA;64992215616;WILLYAN;;2026-05-04;Indicação Colaborador;Indicação;DIENE;FUNERÁRIA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;467
LEIA BRANDÃO;64992433791;WILLYAN;;2026-05-04;Indicação Colaborador;Indicação;JESSICA;BANCARIO;;Follow-Up;Cliente ficou de enviar a documentação para realizar a contratação do plano, estou no aguardo do evio 11/06/2026 | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;468
MARIA DIVINA ALVES;64992220421;ELVISLÂNIA;;2026-05-06;Indicação Colaborador;Indicação;NATHALIA;FUNERÁRIA;;Não responde;Exliquei todo os benefícios do plano a mesma pefiu foto das urnas, mandei mensg para marcar de ir até ela, mais não respondeu | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;469
VANDERLEIA QUEIROZ;64992951010;WILLYAN;;2026-05-06;Indicação Colaborador;Indicação;KELLY;MED SAUDE;;Follow-Up;EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;470
DUCELENA;64999985037;ELVISLÂNIA;;2026-05-07;Indicação Colaborador;Indicação;EUCIAS;COBRANÇA;;Não responde;Mandei mensagem cliente, não responde, liguei mas ñ att | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;471
EVA MOITA DE OLIVEIRA;64993285241;MARIA CLARA;;2026-05-08;Indicação Colaborador;Indicação;RICARDO RAMOS;COBRANÇA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;472
MARLY;64993196894;WILLYAN;;2026-05-11;Indicação Colaborador;Indicação;JESSICA;BANCARIO;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;473
MARIA APARECIDA;64996524189;ELVISLÂNIA;;2026-05-12;Indicação Colaborador;Indicação;JOEL;RECEPÇÃO;;Follow-Up;fui até a cliente, porém a cliente tem mais de 70 anos, aguardando para fazer no nome do filho | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;474
ALEX SILVA DO CARMO;64999683366;MARIA CLARA;;2026-05-12;Indicação Colaborador;Indicação;JESSICA;BANCARIO;;Follow-Up;nao me respondeu disse que viria ate mim para pode conversa porem nunca mais falou nada ainda em tentativa de ctt | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;475
WILSON BUENO BESSA JUNIOR;64993283950;WILLYAN;;2026-05-13;Indicação Colaborador;Indicação;ANDRE;FUNERÁRIA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;476
GABRIELA SILVA MELLO;64992260010;ELVISLÂNIA;;2026-05-13;Indicação Colaborador;Indicação;DIENE;FUNERÁRIA;;Follow-Up;Cliente ficou de me enviar os documentos, aguardando resposta | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;477
ALEX SANDRA ISABELA DA SILVA;64996648198;MARIA CLARA;;2026-05-13;Indicação Colaborador;Indicação;DIENE;FUNERÁRIA;;Não responde;nao tem whatsapp e nem responde as minhas ligações | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;478
DELMO;64996601617;WILLYAN;;2026-05-14;Indicação Colaborador;Indicação;EDUARDA;CONVENIOS;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;479
DENISE SILVA DE OLIVEIRA;64996601617;ELVISLÂNIA;;2026-05-15;Indicação Colaborador;Indicação;LEONARDO;FUNERÁRIA;;Apresentação/Negociação;cliente esta em viajem,liguei para marcar horário | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;480
IVAIR;64993440594;MARIA CLARA;;2026-05-15;Indicação Colaborador;Indicação;EDUARDA;CONVENIOS;;Follow-Up;cliente disse que preferia vir aqui e que assim que conseguisse me informaria ainda em tentativa | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;481
HENRIQUE;64992603099;WILLYAN;;2026-05-18;Indicação Colaborador;Indicação;NAILSON;COBRANÇA;;Não tem interesse;O cliente não responde, ultima mensagem enviada dia 11/06/2026 perguntando se há alguma duvida referente a planos e beneficios, sigo aguardando a resposta do mesmo ! OBS : Nunca res | ENCERRADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;482
ALINE;64981512348;ELVISLÂNIA;;2026-05-19;Indicação Colaborador;Indicação;EDUARDA;CONVENIOS;;Follow-Up;Passou o contato de outra pessoa para fazer, mas aguardando resposta | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;483
ANA LUCIA;64992530842;MARIA CLARA;;2026-05-21;Indicação Colaborador;Indicação;BRUNO;COBRANÇA;;Follow-Up;enviada varias mensagens porem tt informa que n conseguia me atende e nao me da mais retorno ainda em tentativa | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;484
THALYA;61993716132;WILLYAN;;2026-05-21;Indicação Colaborador;Indicação;PAULO CAXETA;COBRANÇA;;Follow-Up;Cliente ficou de enviar a documentação para realizar a contratação do plano, estou no aguardo do evio 11/06/2026 | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;485
JULIAVAL SANTOS;64984109247;ELVISLÂNIA;;2026-05-22;Indicação Colaborador;Indicação;DIENE;FUNERÁRIA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;486
ITALO OLIVEIRA;64984034727;MARIA CLARA;;2026-05-22;Indicação Colaborador;Indicação;MAX;SUPERVISÃO;;Follow-Up;CLIENTE N ME DEU MAIS RETORNO SO VIZUALIZAR | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;487
DAMIANA;64999277107;ELVISLÂNIA;;2026-05-25;Indicação Colaborador;Indicação;LUIZA;RECEPÇÃO;;Follow-Up;liguei mandei mensg cliente não att | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;489
VALDIRENE DE SOUZA GONÇALVES;64992802030;MARIA CLARA;;2026-05-25;Indicação Colaborador;Indicação;RENATA S;SUPERVISÃO;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;490
ABEL;64999942470;WILLYAN;;0206-05-29;Indicação Colaborador;Indicação;PAULO CAXETA;COBRANÇA;;Não tem interesse;O cliente não responde e desliga as ligações, demonstrando que não ha interrese em saber mais dos planos e beneficios ultima tentativa 11/06/2026 | ENCERRADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;491
WILLIAM CASTRO;64993356203;ELVISLÂNIA;;2026-06-01;Indicação Colaborador;Indicação;EDUARDA;CONVENIOS;;Follow-Up;EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;492
POLLYANA GOMES LEAL;64992499289;MARIA CLARA;;2026-06-02;Indicação Colaborador;Indicação;NATALIA ARANTES;ADM;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;493
ADRIANA DE ASSIS DA SILVA;64993263297;WILLYAN;;2026-06-05;Indicação Colaborador;Indicação;JESSICA;BANCARIO;;Não tem interesse;A cliente veio da pax real, porem extremamente problematica em questões de pagamento, tambem gostaria de um plano para 8 pessoas porem com o valor de um plano familiar 11/06/2026 | ENCERRADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;494
ROSA;64996468676;ELVISLÂNIA;;2026-06-08;Indicação Colaborador;Indicação;PAULO CAXETA;COBRANÇA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;495
JOVELINA;64981509319;MARIA CLARA;;2026-06-08;Indicação Colaborador;Indicação;HENRIQUE;COBRANÇA;;Não tem interesse;A MESMA SOLICITOU PARA FAZER O ENVIO DO CONTRATO PARA A LEITURA, ORIENTEI QUE LEVARIA PARA ELA LER PESSOALMENTE, PORÉM NÃO QUIS ESPERAR FEZ COM OUTRA EMPRESA. | ENCERRADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;496
